overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime
2,TRUE,"11 5, 2017",A3M69Q5SNV7U0X,B014IBJKNO,Amazon Customer,"I bought these for gym training - weight class and dance class (body jam, Zumba) - and really wanted to like them, since I loved the color and the light weight feel. But when I worked out high impact, my toes tingled, went numb and cramped because the toe bed is very narrow. Also, there wasn't enough cushion for me. When doing lunges, the ball of my feet hurt. Can't return them because I wore them several times. These might be fine for someone with a narrow foot.","Zumba) - and really wanted to like them, since I loved the color and the ...",1509840000
5,TRUE,"11 4, 2017",A2GOOFFNUI20XI,B014IBJKNO,Jerry Holley,"They fit perfect, extremely comfortable",Five Stars,1509753600
3,TRUE,"11 4, 2017",A10Z8PKPUJ7YHO,B014IBJKNO,Pen Name,No arch support but l love the colors!,Three Stars,1509753600
4,TRUE,"11 3, 2017",AHFAVT1MUB29W,B014IBJKNO,Diego,Shoe was somewhat large,Size problem,1509667200
5,TRUE,"11 2, 2017",A10X6EMVZGVX9E,B014IBJKNO,vanessa nix,love them!,Five Stars,1509580800
4,TRUE,"10 31, 2017",A3JPU96NVWGUF5,B014IBJKNO,AnonymousBeaver,"This is a great shoe for in gym workouts. I did take a 10 mile hike and had a blister on my pinky, but other than that these are very comfortable shoes!","True to size, would recommend",1509408000
5,TRUE,"10 29, 2017",A2620Z0QR2OFYC,B014IBJKNO,matt,Comfortable and light,Best birthday present,1509235200
5,TRUE,"10 26, 2017",A312BTXKFHK927,B014IBJKNO,D. Bonnet,Purchased these for my wife as she has a similar pair that is wearing out.  She has feet are difficult to fit and these fit perfectly without pressure on sensitive portions of her feet.,Purchased these for my wife as she has a similar ...,1508976000
5,TRUE,"10 26, 2017",A30HFZ2FW8CQBI,B014IBJKNO,Mecala Fitzpatrick,"I have pretty high arches and my calves always hurt at the gym with other shoes. I have been on the hunt for a good cross trainer that I can use to lift, take gym classes, and lightly jog/run on the treadmill. These have been wonderful! I don't ever have any pain in my calves or my feet when wearing these and they fit like a glove. Highly recommend!",I have pretty high arches and my calves always hurt at the ...,1508976000
5,TRUE,"10 25, 2017",AF70T61UO8MCD,B014IBJKNO,Deb Lyon,Great shoes,Five Stars,1508889600
5,TRUE,"10 24, 2017",AJX8JEGB4Z8AI,B014IBJKNO,Charla McDaniel,These were exactly what I expected.,Five Stars,1508803200
5,TRUE,"10 22, 2017",A2HMEEX4K9UX81,B014IBJKNO,Kerry,Love love love,Five Stars,1508630400
3,TRUE,"10 18, 2017",AKG96VVJ8XANP,B014IBJKNO,Sonia Dietrich,I always wear a womans 9 in Nikes but these are bigger than usual. The right one almost slips off my foot a bit.  They are really light and not as sturdy as what I was looking for but over all not bad.,They are really light and not as sturdy as what I was looking for but over all ...,1508284800
5,TRUE,"10 13, 2017",A34LYR4FWZ77CA,B014IBJKNO,Amazon Customer,These shoes are awesome!!,Five Stars,1507852800
3,TRUE,"10 10, 2017",A2M3ZNLCYPZ5A1,B014IBJKNO,Luba Capps,"l always buy Nike shoes and been happy so far, but this time my left shoe fit perfectly while the right shoe was too loose on my heal and when I tighten it more it was hurting side of my foot.",l always buy Nike shoes and been happy so far,1507593600
5,TRUE,"10 3, 2017",AQAY0P6DQAWDL,B014IBJKNO,Ashley Files,Bought these as my back up shoes but they have turned into my daily ones I go to! So comfortable and my feet don't hurt after long hours on my feet. I own a cleaning business so I need my feet not to hurt in the middle of the day.,Honestly Fantastic Shoes,1506988800
5,TRUE,"10 2, 2017",A246RG8KSPK5XS,B014IBJKNO,Amazon Customer,Absolutely love these shoes and color!! They are perfect for running! I run roughly 4 miles 3x per week. This is my second or 3rd pair of this exact style. Fit is perfect!,Absolutely love these shoes and color,1506902400
5,TRUE,"09 27, 2017",A2JCYVQLKWULGM,B014IBJKNO,Manda Lynn,Super comfy!,Five Stars,1506470400
5,TRUE,"09 26, 2017",AQWZQKD0N851T,B014IBJKNO,Birger B.,Fit well.,Five Stars,1506384000
5,TRUE,"09 25, 2017",A3V6I3EA3X3SCE,B014IBJKNO,M Corrie,The fit was perfect! I Highly recommend this shoe.,Five Stars,1506297600
5,TRUE,"09 20, 2017",AGT48Z76ZQSQU,B014IBJKNO,Amazon Customer,"Obsessed with these shoes! I was looking for good all around sneakers (running, walking, tennis, etc.) and these more than fit the bill. I was looking specifically for black nikes (I love the fit) with white soles (good for court sports); I was a little reluctant to purchase because I wasn't sure whether the black on the soles would contact the ground, but it doesn't!",Very Happy Customer,1505865600
5,TRUE,"09 18, 2017",A2W3B4YHP3HZ9R,B014IBJKNO,judy laurel,"Cute shoe, fit as expected, and very comfortable.",and very comfortable.,1505692800
5,TRUE,"09 16, 2017",AGVYFU0PR5IWV,B014IBJKNO,Amazon Customer,"On time, nice sneakers. Fit as expected.",nice sneakers. Fit as expected,1505520000
5,TRUE,"09 14, 2017",A2SU06VTWMFP7C,B014IBJKNO,angemomma,"Perfect fit, as always.",5 stars,1505347200
5,TRUE,"09 13, 2017",AVZB7UFLT6VD,B014IBJKNO,Robbin,"Great shoe, very comfortable",Five Stars,1505260800
5,TRUE,"09 10, 2017",ANPPQ1G3RP88H,B014IBJKNO,Amazon Customer,Love these sneakers! Perfect fit and super light,Five Stars,1505001600
5,TRUE,"09 7, 2017",ABONZZSS8YG3K,B014IBJKNO,Delores Williams,These shoes fit like a glove! Light but very supportive! I have worn them several times and feel very light on my feet.,These shoes fit like a glove,1504742400
5,TRUE,"09 5, 2017",A2T8BWOO7BFBWY,B014IBJKNO,vera alster,Fit true to size,Five Stars,1504569600
5,TRUE,"09 4, 2017",A1NTI9B7VY30JM,B014IBJKNO,lezanaz,Love the fit,Five Stars,1504483200
4,TRUE,"08 29, 2017",AM9TTLTT6DR1W,B014IBJKNO,Karen VanFossen,Nike always makes a good shoe ..abit rough breaking them in but after 9 hours on my feet anyone's feet would hurt abit,Nike always makes a good shoe.,1503964800
1,TRUE,"08 29, 2017",AP8CWOZ30P4GH,B014IBJKNO,Marie,Oops! I returned these because I ordered wrong size!,One Star,1503964800
5,TRUE,"08 29, 2017",A2ORP5RT8NQ0Q7,B014IBJKNO,Jackie Carola,Extremely comfortable sneaker!,Five Stars,1503964800
5,TRUE,"08 27, 2017",A5Z3UGOPDBJPW,B014IBJKNO,Carol,Good looking shoe, Shoes,1503792000
4,TRUE,"08 24, 2017",A2GWLCDWM7V59I,B014IBJKNO,Carol G,I have had this style before in a different color and have received many compliments on the shoes.  They are great walking shoes!  I wear orthotics and these shoes are one of the best I have found to accommodate them for fit.,Love these shoes,1503532800
1,TRUE,"08 24, 2017",A2XUQXG9J9SRTG,B014IBJKNO,JMH515,"I loved these shoes...that is until after about an hour of wear, the green inserts on the sole of the right show began falling off. The wear was in my home, on smooth floors. I can only assume they were defective.",I loved these shoes,1503532800
5,TRUE,"08 21, 2017",A2R0RL0TF6E9VC,B014IBJKNO,SadDad,Great! Super comfy and cute! No issues and fit perfect!,perfect,1503273600
5,TRUE,"08 20, 2017",AB29N6EMOFEVW,B014IBJKNO,dan h.,Good shoes,Five Stars,1503187200
3,TRUE,"08 17, 2017",A2Y2IKO63FNHQE,B014IBJKNO,Sandie,I returned them...found a Ryka pair I liked better,found a Ryka pair I liked,1502928000
5,TRUE,"08 17, 2017",A1OK7HI3YI9682,B014IBJKNO,Mel B,BEST sneakers I've ever purchased!!!!,Five Stars,1502928000
5,TRUE,"08 15, 2017",A39U1R8S96YIR4,B014IBJKNO,Amazon Customer,Excellent ...!!!,Five Stars,1502755200
5,TRUE,"08 14, 2017",A1Z37N7XE7FRD2,B014IBJKNO,gi,"the best sneakers by far! I had never owned a pair of Nike sneakers, and I went solely on the reviews by others...
And I absolutely loved them!!",the best sneakers by far,1502668800
5,TRUE,"08 12, 2017",A3LGYYLGO2KJOE,B014IBJKNO,Bree,"Love these shoes. I've been buying Nikes for years now. I bought this pair for work and everyday wear and another pair for working out and active wear. They also last a long time in my opinion, especially if you take care of them.",Classically comfortable and durable,1502496000
4,TRUE,"08 11, 2017",A1J3XYI0M1D0LW,B014IBJKNO,ellen,Right one is slightly tight.. hope it will stretch out.. !!,Four Stars,1502409600
3,TRUE,"08 8, 2017",A9KR8PT0Z47CL,B014IBJKNO,Chandler F,They're ugly: the toe is rounded and the material is weird. the Nike Womens Flex Trainer 6 is way better looking and costs about the same.,the Nike Womens Flex Trainer 6 is way better looking and costs about the same,1502150400
5,TRUE,"08 8, 2017",A1AUEUD7NP1LUC,B014IBJKNO,Flip Flop Life,So lightweight and awesome!,Five Stars,1502150400
5,TRUE,"08 7, 2017",A177WB7O660HS8,B014IBJKNO,shannon Donaldson,Luv them!!,Five Stars,1502064000
5,TRUE,"08 4, 2017",A38BS1VCQ4XSGV,B014IBJKNO,ptovar,Love the color and fit. I use them to work on at the gym on the treadmill and they are very light and comfortable.,Love the color and fit,1501804800
3,TRUE,"08 2, 2017",A38X15IJFAPHZP,B014IBJKNO,Anonymous,"Bought these shoes with HIIT in mind, but not too sure how I like the fit on my foot. First time to wear them, not great for running. Maybe after they're broken in a little they'll get better. If you just need a comfortable pair of shoes for walking, they're fine.",OK,1501632000
5,TRUE,"07 20, 2017",A1OFFB5DLIHH41,B014IBJKNO,Amazon Customer,My daughter loves them. Great fit!,Great fit!,1500508800
5,TRUE,"07 18, 2017",A1PFKS00R93MRZ,B014IBJKNO,Rakesh Duneja,This is a very attractive shoe. It is true to size and fits as expected. Very satisfied with the seller - delivered on time.,Very satisfied with the seller - delivered on time,1500336000
4,TRUE,"07 18, 2017",A23H50RT6SLXY9,B014IBJKNO,Edle Liljeblad,"Fits good, very lightweight.",Four Stars,1500336000
5,TRUE,"07 18, 2017",APWLFTPOXQCCG,B014IBJKNO,Andrea T.,"Comfortable shoe for both workout sessions and walking.  Neither too bulky nor too light.  This is my second pair because they fit and have no neon or pink colors, just nice basic B&W.",Comfortable shoe for both workout sessions and walking,1500336000
5,TRUE,"07 18, 2017",AN5PL4KUZS35E,B014IBJKNO,Dilly Anderson,,Five Stars,1500336000
5,TRUE,"07 18, 2017",A37EEIAK5YJGTS,B014IBJKNO,myrtlyn Allen Skeeling,Nice,Five Stars,1500336000
5,TRUE,"07 18, 2017",A87LWEOT3ZJU7,B014IBJKNO,Amazon Customer,These are the best shoes I have ever use for my workouts!!! I love them and buy them in bulk!!! LOL,These are the best shoes I have ever use for my workouts,1500336000
5,TRUE,"07 18, 2017",A1LCV2UNXGHB0W,B014IBJKNO,luvtoshop,I love these shoes.  They fit as expected and they look really nice on.  These shoes have a narrow base which I really like.  I don't like the ones that make your foot look wide.,I love these shoes,1500336000
5,TRUE,"07 15, 2017",A3O0UBMD8CSF1V,B014IBJKNO,Jennifer S. Flack,Love this product.  Great fit.,Five Stars,1500076800
3,TRUE,"07 15, 2017",A184AKBVD3WI86,B014IBJKNO,Elke,Very low cut heel so if you training and pushing sleds - I ran right out of shoes! Although the traction on toe and heel are great,Low cut heels,1500076800
5,TRUE,"07 9, 2017",A3I0ZDRING4F8W,B014IBJKNO,S,Just what I needed for Group Fight class. Quick movements and footwork are so easy in these sneakers. Love them.,Perfect,1499558400
5,TRUE,"07 8, 2017",AXZ02W7FMBC35,B014IBJKNO,Bill Ellenwood II,Love! Great price too.,Exactly what I wanted,1499472000
4,TRUE,"07 7, 2017",A29K85C92Z8HGR,B014IBJKNO,MET,"It's been a long time since I've worked a cross training shoe. This shoe is very light and minimally passed compared to running shoes. That's not meant to be a knock, just a fact.

I ordered the shoes half a size up because as a former runner, I'm used to my feet needing room to spread and swell. I wish I hadn't because they feel a little roomy. I have orthotics, so I think I can remedy the issue once I swap those in.

Otherwise, very good shoes",Light shoes,1499385600
3,FALSE,"07 1, 2017",AE6W48FPMKO4L,B014IBJKNO,PineTree,"Good indoor training shoes for running on treadmill, doing lunges and regular exercises at the gym. These are very flexible, light weight and comfortable. Grip is okay - sticky rubber is used only at the edges of heel and toe areas so I slipped a little when I worked on cable machines, resistance band, etc. on un-carpeted floor.  I would emphasize that if you do lifting as a part of your everyday routine workout I would not recommend them because mine (cushion) lasted only for six months and this is the reason I gave three stars. Other than that, I liked them!",Good indoor training shoes,1498867200
5,TRUE,"06 30, 2017",AKY3EYDEZVW6C,B014IBJKNO,AmazonAbuser,Perf.,So Perf.,1498780800
5,TRUE,"06 28, 2017",A1GQ2TRY8J631M,B014IBJKNO,K,Best shoes ever!!!,Five Stars,1498608000
5,TRUE,"06 26, 2017",A21M1G84SE8SOO,B014IBJKNO,Pat Chavez,Fit good,Five Stars,1498435200
5,TRUE,"06 21, 2017",AU2OMN6TEN4GA,B014IBJKNO,Amazon Customer,I use these for my Cardio Dance class and they are perfect and very cute. I would definitely recommend. They also cam earlier than expected!!,Great work out shoe,1498003200
5,TRUE,"06 20, 2017",A2PJ5F6BY1TZNK,B014IBJKNO,Jennifer,"I love these shoes so much that  I reordered another pair online. It's hard to find shoes that fit my really wide feet! The heel back is my favorite part on them, they're thin and feel like another layer of skin, not bulky or tight at all.  I walked all over Europe in these!",I love these shoes so much that I reordered another pair ...,1497916800
5,TRUE,"06 20, 2017",A3B23RZXRXYT9Q,B014IBJKNO,Babsly ,Love these sneakers. Light weight and comfortable even without socks.,"Comfortable, light weight, nice.",1497916800
4,TRUE,"06 19, 2017",A3JTZ664IGZIOK,B014IBJKNO,Aprildiver,Nice product,Four Stars,1497830400
5,TRUE,"06 19, 2017",A2JOUOASELY1XR,B014IBJKNO,R. Petersen,I feel like this pair of shoes was made for my feet. Great fit and comfort! Very pleased with this purchase.,I feel like this pair of shoes was made for my feet,1497830400
5,TRUE,"06 19, 2017",ADTQ22MUSQFIR,B014IBJKNO,Amazon Customer,Quick tranasaction!!!  Loved the shoes!!!  Would purchase from them again!!!,Awesome shoes!!!,1497830400
3,TRUE,"06 16, 2017",A1OM5S4Z9J2JQQ,B014IBJKNO,Hassnaa,"I got the impression it's cushiony and comfy by reading the reviews on this product, when i tried it on it was a much firmer than my other work shoes, i'm standing all day and need enough support and comfort, this isn't the right product for that.
So i had to return it, but i would assume it would work fine for training.

It looks decent and clean. and seems sturdy.  just not the right thing for me.
I was refunded instantly upon returning so.. credit for that.",Just wasn't what i was looking for,1497571200
